FBGN	name	chr	start	end	TSS	strand	TPM	biotype....rnaseq.biotype	LAM	HP1	PC	TPM.cut
FBgn0033491	CG18011	chr2R	6029845	6033711	6029845	1	23.18374	protein_coding	0	1	0	mid
FBgn0023550	CG18031	chrX	2095853	2097861	2097861	-1	3.417775	protein_coding	0	0	0	weak
FBgn0037435	CG18048	chr3R	2171838	2173247	2171838	1	1.215685	protein_coding	0	0	0	weak
FBgn0030360	CG1806	chrX	11901211	11903940	11901211	1	1.462575	protein_coding	0	1	0	weak
FBgn0033423	CG1809	chr2R	5449143	5451376	5449143	1	4.89795	protein_coding	0	0	0	weak
FBgn0032791	CG18094	chr2L	19490262	19491679	19490262	1	16.203395	protein_coding	0	0	0	mid
FBgn0034330	CG18107	chr2R	14272070	14272416	14272070	1	1.7508	protein_coding	1	0	0	weak
FBgn0039677	CG18110	chr3R	25494871	25497200	25494871	1	3.582815	protein_coding	1	0	0	weak
FBgn0036839	CG18136	chr3L	18994085	18996352	18996352	-1	34.98597	protein_coding	0	0	0	high
FBgn0035262	CG18171	chr3L	1720616	1723153	1723153	-1	37.633265	protein_coding	0	0	0	high
FBgn0034403	CG18190	chr2R	14739390	14740494	14740494	-1	10.121235	protein_coding	0	0	0	mid
FBgn0038653	CG18208	chr3R	14627084	14674946	14674946	-1	37.349585	protein_coding	0	0	0	high
FBgn0038470	CG18213	chr3R	12862116	12865924	12865924	-1	1.345675	protein_coding	0	0	0	weak
FBgn0030827	CG18258	chrX	17106361	17108010	17106361	1	2.581925	protein_coding	1	0	0	weak
FBgn0030012	CG18262	chrX	8046981	8048566	8046981	1	7.649255	protein_coding	0	0	0	mid
FBgn0029525	CG18273	chrX	376810	381587	381587	-1	6.584105	protein_coding	0	0	0	mid
FBgn0033836	CG18278	chr2R	9295547	9297458	9297458	-1	6.49966	protein_coding	0	0	0	mid
FBgn0037003	CG18281	chr3L	20492936	20494600	20492936	1	3.090225	protein_coding	1	1	0	weak
FBgn0031869	CG18304	chr2L	6932545	6942814	6942814	-1	4.77594	protein_coding	0	1	0	weak
FBgn0031359	CG18317	chr2L	1716244	1724388	1724388	-1	7.8433	protein_coding	0	0	0	mid
FBgn0040763	CG18336	chr2R	7181281	7182091	7182091	-1	7.06313	protein_coding	0	0	0	mid
FBgn0033893	CG18371	chr2R	9916123	9916611	9916123	1	2.9026	protein_coding	0	0	0	weak
FBgn0039149	CG18428	chr3R	19935089	19935732	19935089	1	7.180825	protein_coding	0	0	0	mid
FBgn0039536	CG18437	chr3R	23488161	23502821	23488161	1	4.36548	protein_coding	1	0	0	weak
FBgn0033458	CG18446	chr2R	5758975	5761151	5758975	1	1.04995	protein_coding	0	1	0	weak
FBgn0033285	CG18449	chr2R	4254666	4255432	4255432	-1	20.712255	protein_coding	1	0	0	mid
FBgn0034218	CG18467	chr2R	13328109	13329994	13328109	1	5.28981	protein_coding	0	0	0	weak
FBgn0039463	CG18472	chr3R	22773590	22775404	22773590	1	11.259595	protein_coding	0	0	0	mid
FBgn0037683	CG18473	chr3R	5189027	5190560	5189027	1	24.12991	protein_coding	0	0	0	high
FBgn0033154	CG1850	chr2R	3146372	3148756	3148756	-1	8.125485	protein_coding	0	0	0	mid
FBgn0028527	CG18507	chr2L	13665525	13672967	13665525	1	13.46799	protein_coding	1	0	0	mid
FBgn0038348	CG18519	chr3R	11363565	11368113	11368113	-1	9.683595	protein_coding	1	0	0	mid
FBgn0038347	CG18522	chr3R	11357859	11363010	11363010	-1	32.22637	protein_coding	1	0	0	high
FBgn0039189	CG18528	chr3R	20183817	20185848	20185848	-1	16.279585	protein_coding	0	0	0	mid
FBgn0042207	CG18530	chr3R	8459081	8460374	8459081	1	54.85223	protein_coding	0	0	0	high
FBgn0034322	CG18536	chr2R	14182264	14183163	14182264	1	39.023605	protein_coding	1	0	0	high
FBgn0034324	CG18538	chr2R	14184575	14185256	14184575	1	28.360265	protein_coding	1	0	0	high
FBgn0034325	CG18539	chr2R	14185686	14186408	14185686	1	8.48733	protein_coding	1	0	0	mid
FBgn0034326	CG18540	chr2R	14186822	14187577	14186822	1	41.03473	protein_coding	1	0	0	high
FBgn0032639	CG18563	chr2L	17456670	17458044	17458044	-1	4.45014	protein_coding	1	0	0	weak
FBgn0033888	CG18568	chr2R	9859106	9860336	9860336	-1	3.150895	protein_coding	0	0	0	weak
FBgn0037870	CG18577	chr3R	7021826	7023007	7021826	1	14.41381	protein_coding	0	0	0	mid
FBgn0031929	CG18585	chr2L	7689376	7691057	7691057	-1	28.829645	protein_coding	1	0	0	high
FBgn0038592	CG18599	chr3R	14093510	14096895	14093510	1	1.250525	protein_coding	0	0	1	weak
FBgn0038460	CG18622	chr3R	12809232	12813660	12813660	-1	3.462025	protein_coding	0	0	0	weak
FBgn0036091	CG18628	chr3L	10632840	10633236	10632840	1	24.9665	protein_coding	0	0	0	high
FBgn0034279	CG18635	chr2R	13655313	13657411	13657411	-1	2.744975	protein_coding	0	0	0	weak
FBgn0040963	CG18662	chr2L	8980659	8981432	8980659	1	20.197455	protein_coding	1	1	0	mid
FBgn0040967	CG18666	chr2L	11034849	11035308	11034849	1	21.05349	protein_coding	0	0	0	mid
FBgn0040696	CG18675	chr3L	4173884	4192968	4173884	1	1.049985	protein_coding	1	0	0	weak
FBgn0033427	CG1868	chr2R	5469261	5472050	5472050	-1	44.252715	protein_coding	0	0	0	high
FBgn0042102	CG18745	chr3R	3609563	3611841	3611841	-1	1.39969	protein_coding	1	0	0	weak
FBgn0042104	CG18747	chr3R	3606712	3609123	3609123	-1	14.71706	protein_coding	1	0	0	mid
FBgn0042105	CG18748	chr3R	3611892	3613645	3613645	-1	22.765445	protein_coding	1	0	0	mid
FBgn0042205	CG18764	chr3R	7452627	7454174	7452627	1	27.748585	protein_coding	0	0	0	high
FBgn0042185	CG18769	chr3L	6543838	6585249	6543838	1	13.161065	protein_coding	0	0	0	mid
FBgn0042126	CG18788	chr2L	12034190	12036137	12034190	1	57.85447	protein_coding	0	0	0	high
FBgn0042131	CG18808	chr3L	4806053	4807406	4807406	-1	5.90025	protein_coding	1	0	0	weak
FBgn0042132	CG18809	chrX	19635257	19638371	19638371	-1	17.55323	protein_coding	0	0	0	mid
FBgn0042133	CG18810	chr2L	20649022	20650079	20649022	1	1.555435	protein_coding	0	1	0	weak
FBgn0042137	CG18814	chr3L	16362926	16364045	16362926	1	3.29527	protein_coding	1	0	0	weak
FBgn0035290	CG1887	chr3L	1893408	1910197	1910197	-1	39.3925	protein_coding	1	0	0	high
FBgn0039869	CG1890	chr3R	27569228	27569970	27569228	1	603.8425	protein_coding	0	0	0	high
FBgn0033216	CG1946	chr2R	3602445	3604286	3602445	1	7.338335	protein_coding	1	1	0	mid
FBgn0029940	CG1958	chrX	7160937	7161914	7160937	1	11.803885	protein_coding	1	0	0	mid
FBgn0039881	CG1971	chr3R	27631190	27632461	27631190	1	33.31859	protein_coding	0	0	0	high
FBgn0037464	CG1988	chr3R	2887897	2890092	2887897	1	1.53507	protein_coding	1	1	1	weak
FBgn0039886	CG2003	chr3R	27803843	27816631	27803843	1	22.040645	protein_coding	0	1	0	mid
FBgn0039667	CG2010	chr3R	25320504	25324645	25320504	1	4.29282	protein_coding	0	0	0	weak
FBgn0250839	CG2016	chr3R	782721	787072	787072	-1	14.52385	protein_coding	0	0	0	mid
FBgn0037376	CG2051	chr3R	1613059	1615106	1615106	-1	18.856295	protein_coding	0	0	0	mid
FBgn0039887	CG2053	chr3R	27864095	27865326	27864095	1	18.087205	protein_coding	1	1	0	mid
FBgn0033205	CG2064	chr2R	3553338	3554848	3553338	1	152.717685	protein_coding	0	0	0	high
FBgn0033203	CG2070	chr2R	3549487	3550764	3549487	1	24.39712	protein_coding	0	0	0	high
FBgn0027608	CG2082	chr3R	1584402	1606798	1606798	-1	1.87186	protein_coding	0	0	0	weak
FBgn0037365	CG2104	chr3R	1517547	1519008	1519008	-1	47.2391	protein_coding	1	1	0	high
FBgn0035383	CG2107	chr3L	2981022	2983551	2981022	1	54.360725	protein_coding	1	0	0	high
FBgn0030005	CG2120	chrX	8029357	8031079	8029357	1	29.55848	protein_coding	0	1	0	high
FBgn0033289	CG2121	chr2R	4283898	4299228	4299228	-1	9.060755	protein_coding	1	0	0	mid
FBgn0033286	CG2127	chr2R	4255847	4257543	4257543	-1	7.451505	protein_coding	1	0	0	mid
FBgn0033190	CG2137	chr2R	3423424	3425802	3423424	1	2.00846	protein_coding	0	0	0	weak
FBgn0003065	CG2150	chr3R	27589026	27590488	27590488	-1	13.87058	protein_coding	1	0	0	mid
FBgn0033273	CG2183	chr2R	4055453	4057594	4055453	1	3.85409	protein_coding	0	0	0	weak
FBgn0017448	CG2187	chr3R	27581078	27584359	27584359	-1	6.22432	protein_coding	1	0	0	mid
FBgn0039773	CG2224	chr3R	26282163	26285022	26285022	-1	35.00069	protein_coding	0	0	0	high
FBgn0032957	CG2225	chr2L	21663806	21677530	21677530	-1	23.638515	protein_coding	0	1	0	mid
FBgn0029995	CG2256	chrX	7978051	7981246	7981246	-1	30.788365	protein_coding	0	0	0	high
FBgn0030000	CG2260	chrX	8013111	8015153	8015153	-1	10.617465	protein_coding	0	0	0	mid
FBgn0033484	CG2269	chr2R	5972774	5983921	5972774	1	6.259155	protein_coding	0	0	0	mid
FBgn0033279	CG2291	chr2R	4148152	4148968	4148968	-1	4.926715	protein_coding	1	0	0	weak
FBgn0039665	CG2310	chr3R	25317246	25319240	25319240	-1	27.454345	protein_coding	0	0	0	high
FBgn0039663	CG2321	chr3R	25312733	25315024	25315024	-1	3.946795	protein_coding	0	0	0	weak
FBgn0030323	CG2371	chrX	11571377	11572622	11572622	-1	4.65898	protein_coding	0	0	0	weak
FBgn0030326	CG2444	chrX	11598343	11599044	11599044	-1	3.08832	protein_coding	0	0	0	weak
FBgn0032864	CG2493	chr2L	20461585	20463444	20463444	-1	175.28599	protein_coding	0	0	0	high
FBgn0037298	CG2604	chr3R	1047354	1049197	1049197	-1	55.03443	protein_coding	0	1	0	high
FBgn0032871	CG2611	chr2L	20650194	20650898	20650194	1	126.653435	protein_coding	0	0	0	high
FBgn0025838	CG2652	chrX	2576020	2576965	2576965	-1	1.312845	protein_coding	0	1	0	weak
FBgn0014931	CG2678	chr3R	3739579	3742272	3739579	1	12.231875	protein_coding	0	1	0	mid
FBgn0024995	CG2680	chrX	2600184	2601450	2601450	-1	2.993275	protein_coding	0	0	0	weak
FBgn0024997	CG2681	chrX	2602717	2605701	2602717	1	40.08659	protein_coding	0	0	0	high
FBgn0024991	CG2694	chrX	2608114	2611687	2608114	1	37.07099	protein_coding	0	0	0	high
FBgn0024977	CG2709	chrX	2620740	2621522	2620740	1	4.68847	protein_coding	0	0	0	weak
FBgn0024975	CG2712	chrX	2626411	2628442	2626411	1	10.627245	protein_coding	0	0	0	mid
FBgn0035090	CG2736	chr2R	20860954	20862894	20862894	-1	50.31721	protein_coding	0	0	0	high
FBgn0035087	CG2765	chr2R	20847362	20852606	20852606	-1	495.12283	protein_coding	0	1	0	high
FBgn0037534	CG2781	chr3R	3807539	3821568	3821568	-1	66.46264	protein_coding	0	0	0	high
FBgn0034931	CG2812	chr2R	19812762	19814433	19812762	1	1.3338	protein_coding	0	1	0	weak
FBgn0031564	CG2816	chr2L	3703659	3704253	3703659	1	17.67668	protein_coding	1	0	0	mid
FBgn0040391	CG2854	chrX	2221161	2222974	2221161	1	8.314945	protein_coding	0	1	0	mid
FBgn0030207	CG2887	chrX	10371293	10372526	10372526	-1	3.36588	protein_coding	0	0	0	weak
FBgn0033240	CG2906	chr2R	3843655	3845762	3843655	1	55.518535	protein_coding	0	0	0	high
FBgn0034689	CG2921	chr2R	17961043	17962842	17962842	-1	8.094705	protein_coding	0	0	0	mid
FBgn0037344	CG2926	chr3R	1405023	1414097	1414097	-1	129.34679	protein_coding	0	0	0	high
FBgn0031462	CG2964	chr2L	2812437	2814429	2812437	1	12.205795	protein_coding	0	0	0	mid
FBgn0031468	CG2975	chr2L	2840124	2842638	2840124	1	4.02949	protein_coding	1	0	0	weak
FBgn0031472	CG2983	chr2L	2847632	2848997	2847632	1	7.70826	protein_coding	1	0	0	mid
FBgn0037521	CG2993	chr3R	3630387	3635736	3635736	-1	3.22433	protein_coding	0	0	0	weak
FBgn0050001	CG30001	chr2R	5708673	5710539	5710539	-1	9.638045	protein_coding	0	0	0	mid
FBgn0050007	CG30007	chr2R	5779496	5786018	5779496	1	33.092965	protein_coding	0	0	0	high
FBgn0050022	CG30022	chr2R	7274663	7276282	7276282	-1	53.571095	protein_coding	0	0	0	high
FBgn0050026	CG30026	chr2R	7296081	7296944	7296944	-1	7.94229	protein_coding	1	0	0	mid
FBgn0050033	CG30033	chr2R	7180036	7181096	7180036	1	3.706175	protein_coding	0	0	0	weak
FBgn0050036	CG30036	chr2R	7865038	7866454	7866454	-1	3.780475	protein_coding	0	0	0	weak
FBgn0050037	CG30037	chr2R	7866598	7867990	7867990	-1	2.1264	protein_coding	0	0	0	weak
FBgn0050039	CG30039	chr2R	7938480	7939260	7939260	-1	2.19039	protein_coding	1	0	0	weak
FBgn0050046	CG30046	chr2R	8201624	8204736	8201624	1	24.40672	protein_coding	0	0	0	high
FBgn0050047	CG30047	chr2R	8239298	8242918	8239298	1	1.24782	protein_coding	1	0	0	weak
FBgn0050054	CG30054	chr2R	8511231	8512857	8511231	1	6.57085	protein_coding	0	1	0	mid
FBgn0260475	CG30059	chr2R	9300274	9302119	9302119	-1	11.362305	protein_coding	0	0	0	mid
FBgn0050062	CG30062	chr2R	9333205	9333814	9333814	-1	6.61867	protein_coding	0	0	0	mid
FBgn0050076	CG30076	chr2R	10431655	10433877	10433877	-1	2.321405	protein_coding	1	0	0	weak
FBgn0050089	CG30089	chr2R	11614903	11649549	11614903	1	33.89747	protein_coding	1	0	0	high
FBgn0029720	CG3009	chrX	4552191	4560733	4560733	-1	1.85391	protein_coding	0	1	0	weak
FBgn0050090	CG30090	chr2R	11577348	11578519	11577348	1	4.143005	protein_coding	1	0	0	weak
FBgn0050093	CG30093	chr2R	11831548	11832072	11831548	1	45.48759	protein_coding	0	0	0	high
FBgn0050094	CG30094	chr2R	12029737	12030443	12029737	1	54.20736	protein_coding	0	0	0	high
FBgn0050095	CG30095	chr2R	12010989	12012082	12010989	1	4.096965	protein_coding	0	0	0	weak
FBgn0050096	CG30096	chr2R	12208320	12209577	12209577	-1	26.703805	protein_coding	0	0	0	high
FBgn0050101	CG30101	chr2R	13295763	13297705	13297705	-1	17.385235	protein_coding	0	0	0	mid
FBgn0050103	CG30103	chr2R	13381267	13383504	13381267	1	7.26492	protein_coding	0	1	0	mid
FBgn0050105	CG30105	chr2R	13479309	13480014	13480014	-1	3.40164	protein_coding	0	0	0	weak
FBgn0050109	CG30109	chr2R	13556910	13558253	13556910	1	4.38564	protein_coding	0	0	0	weak
FBgn0029823	CG3011	chrX	5807099	5810826	5810826	-1	185.771995	protein_coding	0	0	0	high
FBgn0037519	CG3014	chr3R	3624984	3627900	3627900	-1	40.712495	protein_coding	1	0	0	high
FBgn0034543	CG30152	chr2R	16558708	16560059	16558708	1	5.284945	protein_coding	0	1	0	weak
FBgn0050156	CG30156	chr2R	2868951	2870491	2870491	-1	2.3312	protein_coding	0	0	0	weak
FBgn0050158	CG30158	chr2R	2779268	2810118	2779268	1	18.90441	protein_coding	1	0	0	mid
FBgn0050161	CG30161	chr2R	20551055	20551880	20551880	-1	4.01385	protein_coding	0	0	0	weak
FBgn0050183	CG30183	chr2R	19578314	19585198	19585198	-1	16.86819	protein_coding	0	0	0	mid
FBgn0050185	CG30185	chr2R	19431564	19432422	19431564	1	2.11558	protein_coding	0	0	0	weak
FBgn0050187	CG30187	chr2R	18804366	18806289	18806289	-1	6.898075	protein_coding	0	0	0	mid
FBgn0050195	CG30195	chr2R	18534121	18534746	18534746	-1	1.799895	protein_coding	0	0	0	weak
FBgn0050197	CG30197	chr2R	10401539	10402500	10401539	1	403.622815	protein_coding	0	1	0	high
FBgn0050203	CG30203	chr2R	8198194	8201340	8198194	1	110.838925	protein_coding	0	0	0	high
FBgn0050222	CG30222	chr2R	17470997	17472873	17470997	1	6.41394	protein_coding	1	0	0	mid
FBgn0050268	CG30268	chr2R	18600206	18604752	18600206	1	1.698265	protein_coding	1	0	0	weak
FBgn0050273	CG30273	chr2R	18554661	18555445	18554661	1	1.75701	protein_coding	1	0	0	weak
FBgn0050274	CG30274	chr2R	18712713	18714350	18712713	1	7.86471	protein_coding	1	0	0	mid
FBgn0050280	CG30280	chr2R	18001094	18002346	18001094	1	52.765425	protein_coding	0	0	0	high
FBgn0050281	CG30281	chr2R	18002502	18003694	18002502	1	37.70691	protein_coding	0	0	0	high
FBgn0260477	CG30283	chr2R	17427089	17428078	17428078	-1	94.247925	protein_coding	1	0	0	high
FBgn0050285	CG30285	chr2R	17575408	17576026	17576026	-1	13.356345	protein_coding	0	0	0	mid
FBgn0050286	CG30286	chr2R	17423221	17424300	17424300	-1	50.195955	protein_coding	1	0	0	high
FBgn0050287	CG30287	chr2R	17424399	17425520	17425520	-1	83.961195	protein_coding	1	0	0	high
FBgn0050291	CG30291	chr2R	16895260	16897081	16897081	-1	18.26622	protein_coding	0	0	0	mid
FBgn0050339	CG30339	chr2R	5488936	5490406	5490406	-1	3.90504	protein_coding	0	0	0	weak
FBgn0050355	CG30355	chr2R	4566651	4567458	4567458	-1	19.87432	protein_coding	0	0	0	mid
FBgn0050356	CG30356	chr2R	4616465	4617007	4617007	-1	2.151705	protein_coding	0	0	0	weak
FBgn0050357	CG30357	chr2R	4607605	4609129	4609129	-1	4.40064	protein_coding	0	0	0	weak
FBgn0050369	CG30369	chr2R	4146816	4147289	4146816	1	55.094225	protein_coding	1	0	0	high
FBgn0050375	CG30375	chr2R	4153198	4154800	4154800	-1	22.656445	protein_coding	1	0	0	mid
FBgn0050379	CG30379	chr2R	3827461	3829375	3827461	1	4.091775	protein_coding	0	1	0	weak
FBgn0040373	CG3038	chrX	138094	139889	139889	-1	4.431475	protein_coding	0	1	0	weak
FBgn0050383	CG30383	chr2R	3711448	3712646	3712646	-1	1.564135	protein_coding	0	1	0	weak
FBgn0050384	CG30384	chr2R	3070502	3072808	3070502	1	1.3685	protein_coding	1	0	0	weak
FBgn0050385	CG30385	chr2R	3068831	3070542	3068831	1	5.51152	protein_coding	1	0	0	weak
FBgn0050398	CG30398	chr2R	17605338	17606337	17605338	1	1.32127	protein_coding	0	0	0	weak
FBgn0050401	CG30401	chr2R	17873131	17874321	17874321	-1	1.249445	protein_coding	1	0	0	weak
FBgn0050403	CG30403	chr2R	17596955	17599114	17599114	-1	4.25219	protein_coding	0	1	0	weak
FBgn0050414	CG30414	chr2R	19271166	19272978	19272978	-1	72.77957	protein_coding	0	0	0	high
FBgn0050417	CG30417	chr2R	19214262	19215104	19215104	-1	1.262785	protein_coding	1	0	0	weak
FBgn0050421	CG30421	chr2R	20631335	20644501	20631335	1	107.8102	protein_coding	0	0	0	high
FBgn0050424	CG30424	chr2R	20852797	20854808	20854808	-1	1.952945	protein_coding	0	1	0	weak
FBgn0043792	CG30427	chr2R	20816270	20824994	20824994	-1	6.18931	protein_coding	0	0	0	mid
FBgn0050440	CG30440	chr2R	1355819	1383341	1383341	-1	1.97031	protein_coding	1	1	0	weak
FBgn0034703	CG3045	chr2R	18060308	18062243	18062243	-1	45.16804	protein_coding	0	0	0	high
FBgn0050456	CG30456	chr2R	12987746	12995047	12987746	1	1.789965	protein_coding	0	0	0	weak
FBgn0050460	CG30460	chr2R	12953476	12974747	12974747	-1	52.403335	protein_coding	0	0	0	high
FBgn0050466	CG30466	chr2R	11458973	11460676	11458973	1	8.223755	protein_coding	0	1	0	mid
FBgn0050484	CG30484	chr2R	9733898	9737340	9733898	1	1.60029	protein_coding	0	1	0	weak
FBgn0050485	CG30485	chr2R	9737387	9740488	9737387	1	1.236445	protein_coding	0	1	0	weak
FBgn0050486	CG30486	chr2R	8735539	8736481	8736481	-1	12.6283	protein_coding	1	0	0	mid
FBgn0050488	CG30488	chr2R	8734353	8735509	8735509	-1	30.156195	protein_coding	1	0	0	high
FBgn0050493	CG30493	chr2R	3586786	3591006	3586786	1	9.82935	protein_coding	0	0	0	mid
FBgn0050495	CG30495	chr2R	3544701	3546269	3544701	1	4.01974	protein_coding	0	0	0	weak
FBgn0050496	CG30496	chr2R	3587009	3589383	3587009	1	31.3036	protein_coding	0	0	0	high
FBgn0036015	CG3088	chr3L	9593590	9594425	9594425	-1	18.449055	protein_coding	1	0	0	mid
FBgn0029608	CG3091	chrX	2146365	2148167	2148167	-1	30.58979	protein_coding	0	1	0	high
FBgn0029804	CG3097	chrX	5659888	5664812	5664812	-1	42.779535	protein_coding	0	1	0	high
FBgn0051004	CG31004	chr3R	27004111	27021484	27021484	-1	1.46475	protein_coding	1	0	0	weak
FBgn0051021	CG31021	chr3R	26427928	26429763	26427928	1	17.67225	protein_coding	1	0	0	mid
FBgn0051028	CG31028	chr3R	25992353	25996925	25996925	-1	4.062665	protein_coding	1	0	0	weak
FBgn0051029	CG31029	chr3R	25955011	25958117	25958117	-1	1.76078	protein_coding	1	0	0	weak
FBgn0051031	CG31031	chr3R	25888408	25890231	25888408	1	1.45906	protein_coding	0	0	0	weak
FBgn0051036	CG31036	chr3R	25733829	25738614	25733829	1	5.174385	protein_coding	1	0	0	weak
FBgn0051038	CG31038	chr3R	25702781	25728953	25702781	1	30.96692	protein_coding	0	0	0	high
FBgn0031473	CG3104	chr2L	2849732	2855749	2855749	-1	1.492685	protein_coding	0	0	0	weak
FBgn0051064	CG31064	chr3R	23055227	23064803	23064803	-1	10.388915	protein_coding	0	0	0	mid
FBgn0051068	CG31068	chr3R	23059493	23062082	23059493	1	10.81371	protein_coding	1	0	0	mid
FBgn0051075	CG31075	chr3R	22811346	22814239	22814239	-1	24.315165	protein_coding	1	0	0	high
FBgn0051076	CG31076	chr3R	22814757	22815574	22815574	-1	129.21295	protein_coding	1	0	0	high
FBgn0029807	CG3108	chrX	5671228	5675649	5675649	-1	1.419035	protein_coding	1	0	0	weak
FBgn0051087	CG31087	chr3R	21136749	21139555	21139555	-1	4.89223	protein_coding	1	1	0	weak
FBgn0051099	CG31099	chr3R	21135151	21136665	21136665	-1	37.624695	protein_coding	1	1	0	high
FBgn0051100	CG31100	chr3R	4820950	4827608	4827608	-1	5.11802	protein_coding	0	0	0	weak
FBgn0051108	CG31108	chr3R	20938587	20948631	20948631	-1	18.373835	protein_coding	0	0	0	mid
FBgn0051115	CG31115	chr3R	20862666	20863708	20862666	1	1.60272	protein_coding	0	0	0	weak
FBgn0051140	CG31140	chr3R	19788902	19808954	19788902	1	20.75623	protein_coding	0	0	0	mid
FBgn0051141	CG31141	chr3R	19749022	19750041	19749022	1	98.326835	protein_coding	0	0	0	high
FBgn0047114	CG31142	chr3R	19754965	19755710	19754965	1	89.424735	protein_coding	0	1	0	high
FBgn0051156	CG31156	chr3R	18434392	18439374	18439374	-1	3.653535	protein_coding	0	0	0	weak
FBgn0051157	CG31157	chr3R	8873234	8875018	8873234	1	6.1309	protein_coding	0	0	0	mid
FBgn0051161	CG31161	chr3R	18442233	18444022	18442233	1	6.286685	protein_coding	0	0	0	mid
FBgn0051183	CG31183	chr3R	11683801	11695774	11695774	-1	5.125785	protein_coding	1	0	0	weak
FBgn0051199	CG31199	chr3R	16568522	16569591	16569591	-1	3.50289	protein_coding	1	0	0	weak
FBgn0051204	CG31204	chr3R	27217616	27219249	27219249	-1	21.59263	protein_coding	0	1	0	mid
FBgn0051205	CG31205	chr3R	16557353	16558326	16557353	1	1.16088	protein_coding	1	0	0	weak
FBgn0034957	CG3121	chr2R	19904944	19907418	19904944	1	4.41829	protein_coding	0	0	0	weak
FBgn0051213	CG31213	chr3R	15799235	15804734	15799235	1	5.03513	protein_coding	1	0	0	weak
FBgn0051219	CG31219	chr3R	15476596	15478152	15476596	1	45.53554	protein_coding	1	0	0	high
FBgn0031465	CG3123	chr2L	2823546	2825506	2825506	-1	26.578925	protein_coding	1	0	0	high
FBgn0051230	CG31230	chr3R	14497401	14497816	14497401	1	44.127805	protein_coding	0	0	0	high
FBgn0051231	CG31231	chr3R	14491083	14493455	14491083	1	3.20735	protein_coding	0	0	0	weak
FBgn0051233	CG31233	chr3R	17575575	17578959	17575575	1	3.01225	protein_coding	1	0	0	weak
FBgn0051235	CG31235	chr3R	14142728	14154661	14154661	-1	127.86292	protein_coding	0	0	0	high
FBgn0051248	CG31248	chr3R	2955042	2956630	2955042	1	18.08803	protein_coding	0	1	0	mid
FBgn0051251	CG31251	chr3R	13509462	13510633	13510633	-1	4.85326	protein_coding	0	0	0	weak
FBgn0051279	CG31279	chr3R	12256403	12258619	12256403	1	7.9084	protein_coding	0	0	0	mid
FBgn0051287	CG31287	chr3R	12029093	12029980	12029093	1	31.96784	protein_coding	0	0	0	high
FBgn0051288	CG31288	chr3R	21123682	21125279	21125279	-1	8.524725	protein_coding	1	1	0	mid
FBgn0051313	CG31313	chr3R	10392302	10393148	10393148	-1	14.386165	protein_coding	0	1	0	mid
