FBGN	name	chr	start	end	TSS	strand	TPM	biotype....rnaseq.biotype	LAM	HP1	PC	TPM.cut
FBgn0050060	CG30060	chr2R	9310483	9311152	9311152	-1	9.483895	protein_coding	0	0	0	mid
FBgn0050065	CG30065	chr2R	9320600	9321265	9320600	1	1.479685	protein_coding	0	0	0	weak
FBgn0050089	CG30089	chr2R	11614903	11649549	11614903	1	215.707335	protein_coding	0	0	0	high
FBgn0029720	CG3009	chrX	4552191	4560733	4560733	-1	121.49635	protein_coding	1	1	0	high
FBgn0050090	CG30090	chr2R	11577348	11578519	11577348	1	1.675875	protein_coding	1	1	0	weak
FBgn0050094	CG30094	chr2R	12029737	12030443	12029737	1	15.68831	protein_coding	0	0	0	mid
FBgn0050096	CG30096	chr2R	12208320	12209577	12209577	-1	28.20017	protein_coding	0	0	0	mid
FBgn0050098	CG30098	chr2R	12241729	12242720	12242720	-1	40.684995	protein_coding	1	0	0	high
FBgn0050099	CG30099	chr2R	12175713	12176474	12176474	-1	44.716725	protein_coding	1	1	0	high
FBgn0050105	CG30105	chr2R	13479309	13480014	13480014	-1	41.559425	protein_coding	0	0	0	high
FBgn0050109	CG30109	chr2R	13556910	13558253	13556910	1	10.634045	protein_coding	0	0	0	mid
FBgn0029823	CG3011	chrX	5807099	5810826	5810826	-1	22.5092	protein_coding	0	0	0	mid
FBgn0050110	CG30110	chr2R	13767812	13769719	13769719	-1	27.208405	protein_coding	1	0	0	mid
FBgn0028496	CG30116	chr2R	14344467	14385516	14385516	-1	73.061765	protein_coding	0	0	0	high
FBgn0037519	CG3014	chr3R	3624984	3627900	3627900	-1	10.12391	protein_coding	0	1	0	mid
FBgn0034543	CG30152	chr2R	16558708	16560059	16558708	1	65.173935	protein_coding	0	1	0	high
FBgn0050156	CG30156	chr2R	2868951	2870491	2870491	-1	96.071115	protein_coding	0	0	0	high
FBgn0050158	CG30158	chr2R	2779268	2810118	2779268	1	32.65248	protein_coding	0	0	0	high
FBgn0050172	CG30172	chr2R	19918169	19918725	19918725	-1	674.43515	protein_coding	0	0	0	high
FBgn0050178	CG30178	chr2R	19874197	19874832	19874197	1	7.519395	protein_coding	0	0	0	mid
FBgn0050181	CG30181	chr2R	19426154	19428296	19428296	-1	1.858805	protein_coding	1	0	0	weak
FBgn0050183	CG30183	chr2R	19578314	19585198	19585198	-1	6.877565	protein_coding	0	0	0	mid
FBgn0050185	CG30185	chr2R	19431564	19432422	19431564	1	99.527305	protein_coding	0	0	0	high
FBgn0050187	CG30187	chr2R	18804366	18806289	18806289	-1	1.511485	protein_coding	1	0	0	weak
FBgn0050194	CG30194	chr2R	18945806	18946219	18945806	1	3.62491	protein_coding	1	1	1	weak
FBgn0050263	CG30263	chr2R	17562406	17572505	17562406	1	1.35394	protein_coding	1	1	0	weak
FBgn0050271	CG30271	chr2R	18703979	18709279	18703979	1	9.632245	protein_coding	1	0	0	mid
FBgn0050272	CG30272	chr2R	18717220	18719248	18717220	1	1.37693	protein_coding	1	1	0	weak
FBgn0050280	CG30280	chr2R	18001094	18002346	18001094	1	1.479955	protein_coding	1	1	0	weak
FBgn0050281	CG30281	chr2R	18002502	18003694	18002502	1	15.1903	protein_coding	1	1	0	mid
FBgn0050284	CG30284	chr2R	17538325	17539504	17539504	-1	5.319335	protein_coding	0	0	0	weak
FBgn0050285	CG30285	chr2R	17575408	17576026	17576026	-1	52.593715	protein_coding	0	0	0	high
FBgn0050288	CG30288	chr2R	17406748	17407898	17407898	-1	1.238945	protein_coding	0	1	1	weak
FBgn0050291	CG30291	chr2R	16895260	16897081	16897081	-1	7.709575	protein_coding	0	0	0	mid
FBgn0029928	CG3032	chrX	6906272	6907695	6907695	-1	8.540415	protein_coding	0	0	0	mid
FBgn0050323	CG30323	chr2R	13740846	13741766	13740846	1	2.2004	protein_coding	0	1	0	weak
FBgn0050325	CG30325	chr2R	13765110	13767362	13767362	-1	18.17226	protein_coding	1	1	0	mid
FBgn0050338	CG30338	chr2R	5481552	5487010	5481552	1	2.758575	protein_coding	0	1	0	weak
FBgn0050340	CG30340	chr2R	5487414	5488716	5488716	-1	14.304845	protein_coding	1	1	0	mid
FBgn0050350	CG30350	chr2R	4713896	4715268	4713896	1	27.75748	protein_coding	0	0	0	mid
FBgn0050356	CG30356	chr2R	4616465	4617007	4617007	-1	14.175805	protein_coding	0	0	0	mid
FBgn0050378	CG30378	chr2R	3837844	3838997	3837844	1	1.782615	protein_coding	1	1	0	weak
FBgn0050379	CG30379	chr2R	3827461	3829375	3827461	1	47.77865	protein_coding	0	1	0	high
FBgn0050380	CG30380	chr2R	3826706	3827144	3827144	-1	1.361715	protein_coding	0	1	0	weak
FBgn0050398	CG30398	chr2R	17605338	17606337	17605338	1	1.12175	protein_coding	0	0	0	weak
FBgn0050401	CG30401	chr2R	17873131	17874321	17874321	-1	14.336715	protein_coding	0	0	0	mid
FBgn0050403	CG30403	chr2R	17596955	17599114	17599114	-1	8.220075	protein_coding	0	1	0	mid
FBgn0050414	CG30414	chr2R	19271166	19272978	19272978	-1	14.42836	protein_coding	0	0	0	mid
FBgn0050416	CG30416	chr2R	19209003	19210922	19210922	-1	8.47843	protein_coding	1	1	0	mid
FBgn0050419	CG30419	chr2R	20100014	20117311	20117311	-1	192.80609	protein_coding	0	0	0	high
FBgn0050421	CG30421	chr2R	20631335	20644501	20631335	1	41.963305	protein_coding	0	0	0	high
FBgn0050424	CG30424	chr2R	20852797	20854808	20854808	-1	1.53805	protein_coding	0	0	0	weak
FBgn0043792	CG30427	chr2R	20816270	20824994	20824994	-1	1.19082	protein_coding	1	0	0	weak
FBgn0050429	CG30429	chr2R	21133990	21135107	21133990	1	4.463595	protein_coding	0	0	1	weak
FBgn0050441	CG30441	chr2R	1239218	1239627	1239627	-1	1.013365	protein_coding	0	1	0	weak
FBgn0034703	CG3045	chr2R	18060308	18062243	18062243	-1	3.845445	protein_coding	0	0	0	weak
FBgn0050460	CG30460	chr2R	12953476	12974747	12974747	-1	1.07104	protein_coding	1	0	0	weak
FBgn0050466	CG30466	chr2R	11458973	11460676	11458973	1	1.46667	protein_coding	0	0	0	weak
FBgn0050467	CG30467	chr2R	11425718	11427519	11425718	1	10.51814	protein_coding	0	0	0	mid
FBgn0050472	CG30472	chr2R	11310690	11311612	11311612	-1	18.51896	protein_coding	0	0	0	mid
FBgn0050484	CG30484	chr2R	9733898	9737340	9733898	1	4.16851	protein_coding	0	0	0	weak
FBgn0050486	CG30486	chr2R	8735539	8736481	8736481	-1	1.774915	protein_coding	1	0	0	weak
FBgn0050487	CG30487	chr2R	8825121	8825848	8825848	-1	1.231715	protein_coding	0	1	1	weak
FBgn0050488	CG30488	chr2R	8734353	8735509	8735509	-1	2.28165	protein_coding	1	0	0	weak
FBgn0050493	CG30493	chr2R	3586786	3591006	3586786	1	7.700335	protein_coding	0	0	0	mid
FBgn0050495	CG30495	chr2R	3544701	3546269	3544701	1	1.90783	protein_coding	0	0	0	weak
FBgn0050496	CG30496	chr2R	3587009	3589383	3587009	1	3.36024	protein_coding	0	0	0	weak
FBgn0025612	CG3062	chrX	4535302	4538901	4538901	-1	6.980585	protein_coding	1	0	1	mid
FBgn0023524	CG3078	chrX	2148432	2153896	2153896	-1	145.43717	protein_coding	0	0	0	high
FBgn0034816	CG3085	chr2R	18962352	18964380	18962352	1	40.89421	protein_coding	1	0	0	high
FBgn0036015	CG3088	chr3L	9593590	9594425	9594425	-1	1.96855	protein_coding	1	0	0	weak
FBgn0029608	CG3091	chrX	2146365	2148167	2148167	-1	24.797765	protein_coding	0	1	0	mid
FBgn0029804	CG3097	chrX	5659888	5664812	5664812	-1	4.34766	protein_coding	1	1	0	weak
FBgn0051002	CG31002	chr3R	27219304	27221020	27221020	-1	2.21497	protein_coding	1	0	0	weak
FBgn0051007	CG31007	chr3R	26817457	26818179	26818179	-1	7.88644	protein_coding	1	0	0	mid
FBgn0051008	CG31008	chr3R	26815199	26815728	26815728	-1	60.93944	protein_coding	1	0	0	high
FBgn0051019	CG31019	chr3R	26422726	26425018	26422726	1	3.321065	protein_coding	1	0	0	weak
FBgn0051028	CG31028	chr3R	25992353	25996925	25996925	-1	10.525595	protein_coding	1	1	0	mid
FBgn0051029	CG31029	chr3R	25955011	25958117	25958117	-1	39.116195	protein_coding	1	0	0	high
FBgn0051030	CG31030	chr3R	25990414	25992152	25992152	-1	443.835735	protein_coding	1	1	0	high
FBgn0031473	CG3104	chr2L	2849732	2855749	2855749	-1	52.295625	protein_coding	0	0	0	high
FBgn0051041	CG31041	chr3R	25415792	25416628	25416628	-1	4.269945	protein_coding	0	0	0	weak
FBgn0051051	CG31051	chr3R	24345270	24346237	24346237	-1	77.868805	protein_coding	1	0	0	high
FBgn0051055	CG31055	chr3R	23511352	23513856	23513856	-1	1.027965	protein_coding	1	0	0	weak
FBgn0051058	CG31058	chr3R	23473446	23476434	23476434	-1	38.14587	protein_coding	1	0	0	high
FBgn0030148	CG3106	chrX	9553129	9556791	9556791	-1	3.181045	protein_coding	0	1	0	weak
FBgn0051064	CG31064	chr3R	23055227	23064803	23064803	-1	44.34735	protein_coding	0	0	0	high
FBgn0051065	CG31065	chr3R	22988846	22990853	22988846	1	8.80644	protein_coding	1	1	0	mid
FBgn0051068	CG31068	chr3R	23059493	23062082	23059493	1	15.566175	protein_coding	1	0	0	mid
FBgn0051075	CG31075	chr3R	22811346	22814239	22814239	-1	6.59477	protein_coding	1	0	0	mid
FBgn0051088	CG31088	chr3R	11775923	11776665	11776665	-1	111.56942	protein_coding	0	0	0	high
FBgn0051091	CG31091	chr3R	21725625	21727894	21725625	1	9.54551	protein_coding	1	1	0	mid
FBgn0051097	CG31097	chr3R	21121850	21123500	21123500	-1	11.93965	protein_coding	1	1	0	mid
FBgn0051103	CG31103	chr3R	21045069	21047095	21045069	1	1.72007	protein_coding	1	1	0	weak
FBgn0051108	CG31108	chr3R	20938587	20948631	20948631	-1	45.48084	protein_coding	0	0	0	high
FBgn0051125	CG31125	chr3R	20479093	20480543	20480543	-1	62.423915	protein_coding	0	0	0	high
FBgn0051140	CG31140	chr3R	19788902	19808954	19788902	1	353.319145	protein_coding	0	1	0	high
FBgn0047114	CG31142	chr3R	19754965	19755710	19754965	1	32.45625	protein_coding	0	0	0	high
FBgn0051156	CG31156	chr3R	18434392	18439374	18439374	-1	3.902425	protein_coding	0	0	0	weak
FBgn0051161	CG31161	chr3R	18442233	18444022	18442233	1	5.7411	protein_coding	0	0	0	weak
FBgn0051174	CG31174	chr3R	17694403	17695236	17695236	-1	1.14127	protein_coding	1	1	0	weak
FBgn0051176	CG31176	chr3R	17498018	17545380	17545380	-1	4.64235	protein_coding	1	0	0	weak
FBgn0051191	CG31191	chr3R	16734935	16771252	16771252	-1	153.13075	protein_coding	0	0	0	high
FBgn0051199	CG31199	chr3R	16568522	16569591	16569591	-1	44.25246	protein_coding	0	0	0	high
FBgn0051200	CG31200	chr3R	16569956	16571060	16571060	-1	31.344525	protein_coding	0	0	0	high
FBgn0051202	CG31202	chr3R	25754423	25756108	25756108	-1	16.771015	protein_coding	0	0	0	mid
FBgn0051204	CG31204	chr3R	27217616	27219249	27219249	-1	12.604535	protein_coding	1	1	0	mid
FBgn0051213	CG31213	chr3R	15799235	15804734	15799235	1	11.174655	protein_coding	1	0	0	mid
FBgn0051219	CG31219	chr3R	15476596	15478152	15476596	1	2.68903	protein_coding	1	0	0	weak
FBgn0051221	CG31221	chr3R	15238416	15286033	15238416	1	810.569485	protein_coding	1	1	0	high
FBgn0051231	CG31231	chr3R	14491083	14493455	14491083	1	2.184235	protein_coding	1	1	0	weak
FBgn0051235	CG31235	chr3R	14142728	14154661	14154661	-1	3.28826	protein_coding	1	0	0	weak
FBgn0051244	CG31244	chr3R	15223148	15224289	15224289	-1	7.06672	protein_coding	1	0	0	mid
FBgn0051245	CG31245	chr3R	15201917	15202947	15202947	-1	6.194735	protein_coding	1	0	0	weak
FBgn0051251	CG31251	chr3R	13509462	13510633	13510633	-1	12.03712	protein_coding	0	0	0	mid
FBgn0051278	CG31278	chr3R	6533120	6534048	6534048	-1	11.99697	protein_coding	1	0	0	mid
FBgn0051288	CG31288	chr3R	21123682	21125279	21125279	-1	3.286635	protein_coding	1	1	0	weak
FBgn0051294	CG31294	chr3R	11541218	11542307	11542307	-1	3.155595	protein_coding	1	0	0	weak
FBgn0051313	CG31313	chr3R	10392302	10393148	10393148	-1	1.50767	protein_coding	1	1	0	weak
FBgn0051320	CG31320	chr3R	10184078	10187461	10187461	-1	11.00796	protein_coding	1	1	0	mid
FBgn0051321	CG31321	chr3R	10136085	10140134	10136085	1	1.08838	protein_coding	0	1	0	weak
FBgn0051323	CG31323	chr3R	21996571	22013029	21996571	1	89.083	protein_coding	1	0	0	high
FBgn0051324	CG31324	chr3R	21932590	21956396	21932590	1	35.924585	protein_coding	1	0	0	high
FBgn0051368	CG31368	chr3R	7708517	7718104	7708517	1	13.869185	protein_coding	0	0	0	mid
FBgn0051373	CG31373	chr3R	6534207	6535086	6535086	-1	2.07279	protein_coding	1	1	0	weak
FBgn0051407	CG31407	chr3R	5848567	5849330	5849330	-1	1.61555	protein_coding	1	0	0	weak
FBgn0051415	CG31415	chr3R	5569239	5570384	5569239	1	1.2454	protein_coding	0	0	0	weak
FBgn0051427	CG31427	chr3R	25064552	25066085	25066085	-1	1.496705	protein_coding	1	1	0	weak
FBgn0051437	CG31437	chr3R	21209438	21210345	21209438	1	25.837225	protein_coding	1	0	0	mid
FBgn0051445	CG31445	chr3R	25066302	25070549	25070549	-1	4.45421	protein_coding	1	1	0	weak
FBgn0051457	CG31457	chr3R	18952226	18953706	18953706	-1	10.016135	protein_coding	0	0	0	mid
FBgn0051462	CG31462	chr3R	4210766	4213924	4213924	-1	51.90035	protein_coding	1	0	0	high
FBgn0051463	CG31463	chr3R	4118057	4119331	4118057	1	13.230205	protein_coding	1	1	1	mid
FBgn0051464	CG31464	chr3R	4116962	4117756	4116962	1	5.65196	protein_coding	1	1	1	weak
FBgn0051465	CG31465	chr3R	17706532	17709712	17706532	1	1.53667	protein_coding	1	1	0	weak
FBgn0051469	CG31469	chr3R	9534881	9535661	9535661	-1	1.158765	protein_coding	1	1	0	weak
FBgn0051473	CG31473	chr3R	3637536	3638731	3637536	1	3.65622	protein_coding	0	1	0	weak
FBgn0051475	CG31475	chr3R	15006381	15026818	15006381	1	105.2425	protein_coding	0	0	0	high
FBgn0051496	CG31496	chr3R	3170791	3172076	3170791	1	5.39249	protein_coding	1	0	1	weak
FBgn0047199	CG31517	chr3R	9774157	9775052	9774157	1	11.066785	protein_coding	1	0	1	mid
FBgn0051524	CG31524	chr3R	26338044	26340077	26340077	-1	3.70751	protein_coding	1	1	0	weak
FBgn0051525	CG31525	chr3R	252752	253922	252752	1	1.58106	protein_coding	0	0	0	weak
FBgn0051528	CG31528	chr3R	242160	243387	242160	1	4.858055	protein_coding	0	1	0	weak
FBgn0051538	CG31538	chr3R	1101400	1103557	1103557	-1	8.110025	protein_coding	0	0	0	mid
FBgn0051546	CG31546	chr3R	1460348	1461346	1461346	-1	8.377465	protein_coding	0	0	0	mid
FBgn0051547	CG31547	chr3R	1315227	1328424	1328424	-1	18.07292	protein_coding	1	1	0	mid
FBgn0051551	CG31551	chr3R	1453574	1457755	1453574	1	1.623275	protein_coding	0	1	0	weak
FBgn0023536	CG3156	chrX	381972	384767	381972	1	8.11021	protein_coding	0	0	0	mid
FBgn0029789	CG3160	chrX	5579470	5583504	5583504	-1	60.850045	protein_coding	0	1	0	high
FBgn0051619	CG31619	chr2L	21684103	21729051	21684103	1	131.17137	protein_coding	0	1	0	high
FBgn0051627	CG31627	chr2L	21173267	21174179	21173267	1	9.529675	protein_coding	0	0	0	mid
FBgn0034961	CG3163	chr2R	19916844	19918078	19916844	1	81.95352	protein_coding	0	0	0	high
FBgn0051635	CG31635	chr2L	6632798	6649114	6649114	-1	64.04091	protein_coding	0	0	0	high
FBgn0051636	CG31636	chr2L	6656459	6657879	6657879	-1	4.85071	protein_coding	0	0	0	weak
FBgn0051638	CG31638	chr2L	6491122	6496986	6491122	1	21.226625	protein_coding	0	0	0	mid
FBgn0051639	CG31639	chr2L	6153840	6155088	6155088	-1	3.09203	protein_coding	0	0	0	weak
FBgn0051642	CG31642	chr2L	6118512	6120522	6118512	1	6.42522	protein_coding	0	0	0	mid
FBgn0051646	CG31646	chr2L	5626291	5658553	5658553	-1	61.92476	protein_coding	1	0	0	high
FBgn0051663	CG31663	chr2L	1858609	1880644	1880644	-1	12.71975	protein_coding	1	1	0	mid
FBgn0051675	CG31675	chr2L	20867755	20869650	20867755	1	18.42383	protein_coding	1	1	0	mid
FBgn0051677	CG31677	chr2L	20603535	20604196	20604196	-1	31.07151	protein_coding	1	0	0	high
FBgn0051680	CG31680	chr2L	20640146	20640718	20640146	1	6.556605	protein_coding	1	1	0	mid
FBgn0051687	CG31687	chr2L	20450225	20456978	20450225	1	4.45395	protein_coding	0	0	0	weak
FBgn0263355	CG31688	chr2L	20426407	20444823	20426407	1	31.659805	protein_coding	0	0	0	high
FBgn0051690	CG31690	chr2L	2674825	2719431	2674825	1	32.7695	protein_coding	0	0	0	high
FBgn0051704	CG31704	chr2L	11840691	11841204	11840691	1	57.111725	protein_coding	1	0	0	high
FBgn0051708	CG31708	chr2L	9051631	9071162	9071162	-1	41.16788	protein_coding	0	0	1	high
FBgn0051709	CG31709	chr2L	9578536	9579638	9579638	-1	5.91565	protein_coding	1	0	1	weak
FBgn0051710	CG31710	chr2L	9702964	9705944	9705944	-1	35.43397	protein_coding	0	0	0	high
FBgn0051735	CG31735	chr2L	15895560	15897071	15895560	1	1.909175	protein_coding	1	0	0	weak
FBgn0051739	CG31739	chr2L	16827078	16831705	16827078	1	33.07031	protein_coding	0	0	0	high
FBgn0046888	Gr36d	chr2L	17181938	17183654	17181938	1	3.503635	protein_coding	1	1	0	weak
FBgn0051760	CG31760	chr2L	12142780	12170217	12142780	1	291.66605	protein_coding	1	1	0	high
FBgn0051773	CG31773	chr2L	3911796	3914288	3914288	-1	9.49144	protein_coding	1	1	0	mid
FBgn0051785	CG31785	chr2L	18124128	18125435	18125435	-1	12.945875	protein_coding	1	0	0	mid
FBgn0051788	CG31788	chr2L	18257494	18257902	18257902	-1	45.935285	protein_coding	1	0	0	high
FBgn0051792	CG31792	chr2L	18997448	19002713	18997448	1	2.304125	protein_coding	1	1	0	weak
FBgn0051793	CG31793	chr2L	19003410	19008234	19003410	1	13.67137	protein_coding	0	0	0	mid
FBgn0051798	CG31798	chr2L	19394160	19396190	19394160	1	3.761845	protein_coding	1	0	0	weak
FBgn0051802	CG31802	chr2L	18208415	18209237	18209237	-1	6.99876	protein_coding	1	0	0	mid
FBgn0051805	CG31805	chr2L	16898174	16900431	16900431	-1	8.128975	protein_coding	1	0	0	mid
FBgn0051806	CG31806	chr2L	16984978	16985583	16984978	1	19.23588	protein_coding	1	0	0	mid
FBgn0051807	CG31807	chr2L	16681691	16682402	16682402	-1	3.076115	protein_coding	0	1	0	weak
FBgn0062978	CG31808	chr2L	16704286	16716191	16716191	-1	521.36524	protein_coding	0	0	0	high
FBgn0051812	CG31812	chr2L	16729778	16731199	16729778	1	8.310735	protein_coding	0	0	0	mid
FBgn0051814	CG31814	chr2L	13676860	13717310	13717310	-1	66.53339	protein_coding	0	0	0	high
FBgn0051815	CG31815	chr2L	16605945	16607277	16605945	1	60.95879	protein_coding	1	1	0	high
FBgn0051816	CG31816	chr2L	16542546	16543263	16542546	1	11.19523	protein_coding	0	0	0	mid
FBgn0028899	CG31817	chr2L	16330623	16337885	16337885	-1	33.331055	protein_coding	1	1	0	high
FBgn0028893	CG31819	chr2L	16211459	16213304	16211459	1	20.327905	protein_coding	1	0	0	mid
FBgn0051820	CG31820	chr2L	16005789	16006279	16006279	-1	25.45844	protein_coding	1	0	0	mid
FBgn0051832	CG31832	chr2L	15031156	15031720	15031720	-1	7.55663	protein_coding	1	0	0	mid
FBgn0051849	CG31849	chr2L	13180398	13182596	13182596	-1	12.533905	protein_coding	0	0	0	mid
FBgn0051860	CG31860	chr2L	12164241	12166704	12164241	1	8.04249	protein_coding	0	0	0	mid
FBgn0051861	CG31861	chr2L	12161795	12162605	12161795	1	47.999695	protein_coding	0	0	0	high
FBgn0051882	CG31882	chr2L	9624452	9625285	9625285	-1	1.479955	protein_coding	1	0	0	weak
FBgn0032122	CG31883	chr2L	9528515	9529648	9528515	1	2.043505	protein_coding	1	0	0	weak
FBgn0032079	CG31886	chr2L	8953481	8958977	8958977	-1	18.462185	protein_coding	1	1	0	mid
FBgn0051897	CG31897	chr2L	8442447	8445660	8442447	1	6.469465	protein_coding	0	1	0	mid
FBgn0051907	CG31907	chr2L	7059318	7060851	7060851	-1	2.84663	protein_coding	0	0	0	weak
FBgn0051908	CG31908	chr2L	7024825	7027295	7027295	-1	44.001135	protein_coding	0	0	0	high
FBgn0051910	CG31910	chr2L	6744656	6745609	6745609	-1	21.991645	protein_coding	1	1	0	mid
FBgn0051921	CG31921	chr2L	329910	332335	332335	-1	3.3809	protein_coding	1	0	0	weak
FBgn0051922	CG31922	chr2L	1170181	1170789	1170181	1	27.3427	protein_coding	0	0	0	mid
FBgn0051952	CG31952	chr2L	3416693	3417869	3416693	1	40.03583	protein_coding	1	0	0	high
FBgn0051974	CG31974	chr2L	141077	143091	143091	-1	26.62049	protein_coding	0	0	0	mid
FBgn0029887	CG3198	chrX	6565230	6568002	6568002	-1	35.036515	protein_coding	0	0	0	high
FBgn0052026	CG32026	chr3L	8829562	8831943	8829562	1	32.666545	protein_coding	1	0	0	high
FBgn0043806	CG32032	chr3L	9086153	9087956	9086153	1	23.21953	protein_coding	1	1	0	mid
FBgn0052036	CG32036	chr3L	9481150	9482333	9482333	-1	1.26472	protein_coding	0	1	0	weak
FBgn0052040	CG32040	chr3L	9347133	9348557	9347133	1	1.533925	protein_coding	0	0	0	weak
FBgn0052043	CG32043	chr3L	9456418	9465690	9456418	1	155.89237	protein_coding	0	1	0	high
FBgn0044328	CG32052	chr3L	9792162	9801813	9792162	1	23.990665	protein_coding	1	0	0	mid
FBgn0052055	CG32055	chr3L	10211604	10213264	10213264	-1	15.413145	protein_coding	1	0	0	mid
FBgn0052071	CG32071	chr3L	11096521	11096973	11096973	-1	29.691655	protein_coding	0	1	0	mid
FBgn0052085	CG32085	chr3L	11643617	11673444	11673444	-1	144.541675	protein_coding	0	0	0	high
FBgn0052088	CG32088	chr3L	11721445	11725148	11721445	1	1.72351	protein_coding	0	0	0	weak
FBgn0052091	CG32091	chr3L	11624492	11636002	11624492	1	4.784035	protein_coding	0	0	0	weak
FBgn0052100	CG32100	chr3L	12260628	12262903	12260628	1	33.83981	protein_coding	0	0	0	high
FBgn0052104	CG32104	chr3L	12386904	12392422	12392422	-1	17.00078	protein_coding	0	0	0	mid
FBgn0052105	CG32105	chr3L	12322332	12329001	12322332	1	40.3408	protein_coding	0	0	1	high
FBgn0052106	CG32106	chr3L	12767051	12771816	12771816	-1	2.512575	protein_coding	0	1	0	weak
FBgn0052107	CG32107	chr3L	12850382	12854408	12854408	-1	5.470955	protein_coding	0	1	0	weak
FBgn0052110	CG32110	chr3L	12801821	12803196	12801821	1	6.753085	protein_coding	0	0	0	mid
FBgn0052111	CG32111	chr3L	12621036	12638898	12621036	1	5.623785	protein_coding	0	0	1	weak
FBgn0052119	CG32119	chr3L	13239964	13241802	13241802	-1	5.693255	protein_coding	0	0	0	weak
FBgn0052121	CG32121	chr3L	13409676	13415436	13415436	-1	20.47782	protein_coding	1	1	0	mid
FBgn0052138	CG32138	chr3L	14046796	14064683	14046796	1	29.324765	protein_coding	0	0	0	mid
FBgn0047338	CG32148	chr3L	15016592	15017109	15016592	1	80.303845	protein_coding	0	0	1	high
FBgn0052150	CG32150	chr3L	15830870	15837162	15837162	-1	1.407305	protein_coding	1	1	0	weak
FBgn0034568	CG3216	chr2R	16874338	16878676	16878676	-1	1.077835	protein_coding	0	0	1	weak
FBgn0052161	CG32161	chr3L	16839327	16840100	16839327	1	9.654265	protein_coding	0	0	0	mid
FBgn0042177	CG32164	chr3L	16596153	16601246	16596153	1	5.74254	protein_coding	0	0	0	weak
FBgn0052181	CG32181	chr3L	17752797	17756004	17752797	1	3.226745	protein_coding	1	1	0	weak
FBgn0052187	CG32187	chr3L	17798016	17799465	17799465	-1	4.60769	protein_coding	0	0	0	weak
FBgn0052195	CG32195	chr3L	18106059	18112250	18106059	1	4.15719	protein_coding	0	0	0	weak
FBgn0052204	CG32204	chr3L	18915519	18939138	18939138	-1	171.601645	protein_coding	0	0	0	high
FBgn0052206	CG32206	chr3L	19333421	19406012	19406012	-1	114.66219	protein_coding	0	0	0	high
FBgn0052219	CG32219	chr3L	19943123	19944235	19944235	-1	2.81103	protein_coding	0	1	0	weak
FBgn0036014	CG3222	chr3L	9592088	9593441	9592088	1	4.405975	protein_coding	1	0	0	weak
FBgn0052225	CG32225	chr3L	20297410	20299383	20299383	-1	209.24527	protein_coding	0	1	0	high
